Order ID,Product,Category,Quantity,Price,Region,Date
7317,Phone,Accessories,4,49960,East,2023-11-01 20:00:00
7318,Smartwatch,Accessories,2,31608,West,2023-11-01 21:00:00
7319,Headphones,Electronics,3,36937,North,2023-11-01 22:00:00
7320,Tablet,Electronics,3,11374,West,2023-11-01 23:00:00
7321,Tablet,Accessories,2,25509,South,2023-11-02 00:00:00
7322,Headphones,Accessories,2,34085,East,2023-11-02 01:00:00
7323,Headphones,Accessories,4,32939,West,2023-11-02 02:00:00
7324,Tablet,Electronics,4,18883,West,2023-11-02 03:00:00
7325,Headphones,Electronics,1,47731,North,2023-11-02 04:00:00
7326,Headphones,Electronics,2,21884,West,2023-11-02 05:00:00
7327,Phone,Accessories,4,16440,South,2023-11-02 06:00:00
7328,Headphones,Accessories,4,13461,East,2023-11-02 07:00:00
7329,Phone,Accessories,2,46616,West,2023-11-02 08:00:00
7330,Laptop,Accessories,4,28774,North,2023-11-02 09:00:00
7331,Headphones,Electronics,1,48694,East,2023-11-02 10:00:00
7332,Phone,Electronics,1,38114,North,2023-11-02 11:00:00
7333,Laptop,Accessories,1,29731,South,2023-11-02 12:00:00
7334,Headphones,Electronics,2,26291,North,2023-11-02 13:00:00
7335,Headphones,Electronics,3,23911,West,2023-11-02 14:00:00
7336,Smartwatch,Electronics,1,14713,South,2023-11-02 15:00:00
7337,Tablet,Accessories,4,26196,West,2023-11-02 16:00:00
7338,Smartwatch,Accessories,3,44087,East,2023-11-02 17:00:00
7339,Headphones,Electronics,1,23844,East,2023-11-02 18:00:00
7340,Smartwatch,Accessories,4,6586,North,2023-11-02 19:00:00
7341,Smartwatch,Accessories,2,47117,North,2023-11-02 20:00:00
7342,Headphones,Electronics,2,45346,North,2023-11-02 21:00:00
7343,Tablet,Electronics,2,9704,East,2023-11-02 22:00:00
7344,Laptop,Accessories,1,47138,East,2023-11-02 23:00:00
7345,Headphones,Electronics,2,23929,South,2023-11-03 00:00:00
7346,Headphones,Electronics,4,38427,South,2023-11-03 01:00:00
7347,Phone,Electronics,2,5865,North,2023-11-03 02:00:00
7348,Laptop,Accessories,3,28177,North,2023-11-03 03:00:00
7349,Headphones,Electronics,3,42540,East,2023-11-03 04:00:00
7350,Tablet,Accessories,3,10949,West,2023-11-03 05:00:00
7351,Laptop,Electronics,4,1982,West,2023-11-03 06:00:00
7352,Phone,Accessories,4,25969,West,2023-11-03 07:00:00
7353,Laptop,Electronics,2,11909,North,2023-11-03 08:00:00
7354,Phone,Electronics,3,30838,South,2023-11-03 09:00:00
7355,Headphones,Accessories,2,38414,East,2023-11-03 10:00:00
7356,Headphones,Electronics,3,29600,South,2023-11-03 11:00:00
7357,Laptop,Accessories,4,4445,South,2023-11-03 12:00:00
7358,Tablet,Accessories,3,16056,North,2023-11-03 13:00:00
7359,Smartwatch,Electronics,4,41804,West,2023-11-03 14:00:00
7360,Laptop,Electronics,2,10487,East,2023-11-03 15:00:00
7361,Smartwatch,Accessories,3,6264,North,2023-11-03 16:00:00
7362,Headphones,Accessories,4,18338,North,2023-11-03 17:00:00
7363,Tablet,Electronics,3,24767,West,2023-11-03 18:00:00
7364,Laptop,Electronics,4,42186,West,2023-11-03 19:00:00
7365,Smartwatch,Electronics,2,23676,North,2023-11-03 20:00:00
7366,Laptop,Accessories,2,26848,West,2023-11-03 21:00:00
7367,Laptop,Electronics,4,11905,West,2023-11-03 22:00:00
7368,Tablet,Electronics,2,49277,North,2023-11-03 23:00:00
7369,Smartwatch,Electronics,1,17733,North,2023-11-04 00:00:00
7370,Headphones,Accessories,2,16892,East,2023-11-04 01:00:00
7371,Headphones,Accessories,3,15460,West,2023-11-04 02:00:00
7372,Headphones,Accessories,2,13117,East,2023-11-04 03:00:00
7373,Phone,Accessories,1,23444,East,2023-11-04 04:00:00
7374,Phone,Accessories,1,45391,South,2023-11-04 05:00:00
7375,Tablet,Accessories,4,21401,North,2023-11-04 06:00:00
7376,Smartwatch,Electronics,3,5403,East,2023-11-04 07:00:00
7377,Smartwatch,Electronics,3,42118,South,2023-11-04 08:00:00
7378,Phone,Electronics,4,7544,East,2023-11-04 09:00:00
7379,Phone,Accessories,3,4265,North,2023-11-04 10:00:00
7380,Phone,Accessories,3,1539,South,2023-11-04 11:00:00
7381,Tablet,Electronics,1,28776,North,2023-11-04 12:00:00
7382,Laptop,Accessories,1,14894,East,2023-11-04 13:00:00
7383,Laptop,Accessories,2,48760,North,2023-11-04 14:00:00
7384,Laptop,Accessories,3,30779,West,2023-11-04 15:00:00
7385,Smartwatch,Electronics,2,25127,South,2023-11-04 16:00:00
7386,Laptop,Accessories,1,44757,South,2023-11-04 17:00:00
7387,Tablet,Electronics,3,16269,North,2023-11-04 18:00:00
7388,Phone,Accessories,1,34993,East,2023-11-04 19:00:00
7389,Smartwatch,Accessories,4,43163,East,2023-11-04 20:00:00
7390,Laptop,Accessories,2,32546,South,2023-11-04 21:00:00
7391,Phone,Accessories,3,42602,North,2023-11-04 22:00:00
7392,Smartwatch,Electronics,2,30186,South,2023-11-04 23:00:00
7393,Headphones,Accessories,1,37497,North,2023-11-05 00:00:00
7394,Tablet,Accessories,2,22588,East,2023-11-05 01:00:00
7395,Tablet,Accessories,3,21096,East,2023-11-05 02:00:00
7396,Tablet,Electronics,1,20053,West,2023-11-05 03:00:00
7397,Tablet,Accessories,4,20900,South,2023-11-05 04:00:00
7398,Tablet,Electronics,2,33677,East,2023-11-05 05:00:00
7399,Laptop,Accessories,3,44879,North,2023-11-05 06:00:00
7400,Laptop,Accessories,4,21592,South,2023-11-05 07:00:00
7401,Headphones,Accessories,3,3164,West,2023-11-05 08:00:00
7402,Smartwatch,Accessories,2,36322,West,2023-11-05 09:00:00
7403,Laptop,Electronics,1,28963,North,2023-11-05 10:00:00
7404,Tablet,Accessories,1,797,South,2023-11-05 11:00:00
7405,Phone,Accessories,1,24728,West,2023-11-05 12:00:00
7406,Phone,Accessories,1,48892,West,2023-11-05 13:00:00
7407,Smartwatch,Electronics,1,6227,North,2023-11-05 14:00:00
7408,Headphones,Electronics,4,35486,West,2023-11-05 15:00:00
7409,Headphones,Electronics,4,31402,East,2023-11-05 16:00:00
7410,Laptop,Electronics,3,527,West,2023-11-05 17:00:00
7411,Headphones,Accessories,1,15812,South,2023-11-05 18:00:00
7412,Headphones,Electronics,2,24227,South,2023-11-05 19:00:00
7413,Tablet,Electronics,4,11247,North,2023-11-05 20:00:00
7414,Phone,Accessories,3,47428,East,2023-11-05 21:00:00
7415,Laptop,Accessories,4,43406,North,2023-11-05 22:00:00
7416,Headphones,Accessories,2,32326,West,2023-11-05 23:00:00
7417,Headphones,Electronics,1,26570,West,2023-11-06 00:00:00
7418,Phone,Electronics,3,29172,West,2023-11-06 01:00:00
7419,Smartwatch,Electronics,3,11730,South,2023-11-06 02:00:00
7420,Laptop,Accessories,3,15288,West,2023-11-06 03:00:00
7421,Headphones,Accessories,4,45640,East,2023-11-06 04:00:00
7422,Laptop,Electronics,2,15391,East,2023-11-06 05:00:00
7423,Laptop,Electronics,4,45104,South,2023-11-06 06:00:00
7424,Smartwatch,Accessories,4,15647,South,2023-11-06 07:00:00
7425,Headphones,Electronics,3,702,South,2023-11-06 08:00:00
7426,Laptop,Accessories,1,30997,East,2023-11-06 09:00:00
7427,Headphones,Accessories,1,22178,South,2023-11-06 10:00:00
7428,Headphones,Accessories,1,34439,North,2023-11-06 11:00:00
7429,Tablet,Electronics,3,12287,West,2023-11-06 12:00:00
7430,Smartwatch,Accessories,4,2857,East,2023-11-06 13:00:00
7431,Laptop,Accessories,3,49989,South,2023-11-06 14:00:00
7432,Laptop,Electronics,2,16635,South,2023-11-06 15:00:00
7433,Headphones,Electronics,4,44653,East,2023-11-06 16:00:00
7434,Laptop,Accessories,1,47464,North,2023-11-06 17:00:00
7435,Tablet,Electronics,4,8697,West,2023-11-06 18:00:00
7436,Tablet,Accessories,4,3713,South,2023-11-06 19:00:00
7437,Phone,Electronics,2,25193,East,2023-11-06 20:00:00
7438,Laptop,Accessories,4,10925,South,2023-11-06 21:00:00
7439,Laptop,Accessories,4,10068,East,2023-11-06 22:00:00
7440,Smartwatch,Accessories,4,40562,West,2023-11-06 23:00:00
7441,Headphones,Accessories,2,24189,West,2023-11-07 00:00:00
7442,Smartwatch,Electronics,3,28352,South,2023-11-07 01:00:00
7443,Tablet,Electronics,1,9535,South,2023-11-07 02:00:00
7444,Laptop,Electronics,2,36465,South,2023-11-07 03:00:00
7445,Laptop,Accessories,1,2557,North,2023-11-07 04:00:00
7446,Smartwatch,Electronics,4,23788,West,2023-11-07 05:00:00
7447,Smartwatch,Electronics,4,29067,West,2023-11-07 06:00:00
7448,Phone,Electronics,2,7498,East,2023-11-07 07:00:00
7449,Phone,Accessories,4,12662,East,2023-11-07 08:00:00
7450,Phone,Accessories,1,33401,South,2023-11-07 09:00:00
7451,Smartwatch,Electronics,4,48357,East,2023-11-07 10:00:00
7452,Headphones,Electronics,4,41347,West,2023-11-07 11:00:00
7453,Smartwatch,Accessories,4,646,North,2023-11-07 12:00:00
7454,Tablet,Electronics,1,44583,West,2023-11-07 13:00:00
7455,Laptop,Accessories,4,34651,South,2023-11-07 14:00:00
7456,Headphones,Electronics,1,38750,North,2023-11-07 15:00:00
7457,Laptop,Electronics,2,48710,East,2023-11-07 16:00:00
7458,Headphones,Accessories,1,25194,West,2023-11-07 17:00:00
7459,Headphones,Electronics,4,48894,East,2023-11-07 18:00:00
7460,Tablet,Electronics,4,5728,East,2023-11-07 19:00:00
7461,Tablet,Accessories,1,8529,North,2023-11-07 20:00:00
7462,Tablet,Electronics,4,7259,South,2023-11-07 21:00:00
7463,Laptop,Accessories,1,34127,South,2023-11-07 22:00:00
7464,Tablet,Accessories,3,5767,South,2023-11-07 23:00:00
7465,Headphones,Electronics,1,38085,North,2023-11-08 00:00:00
7466,Laptop,Electronics,4,35189,West,2023-11-08 01:00:00
7467,Headphones,Accessories,3,45645,East,2023-11-08 02:00:00
7468,Phone,Accessories,1,29198,East,2023-11-08 03:00:00
7469,Laptop,Electronics,1,39737,South,2023-11-08 04:00:00
7470,Headphones,Electronics,4,15612,East,2023-11-08 05:00:00
7471,Headphones,Accessories,1,45195,East,2023-11-08 06:00:00
7472,Laptop,Electronics,4,23513,East,2023-11-08 07:00:00
7473,Phone,Electronics,2,48203,North,2023-11-08 08:00:00
7474,Laptop,Electronics,3,7862,West,2023-11-08 09:00:00
7475,Tablet,Electronics,4,7283,West,2023-11-08 10:00:00
7476,Tablet,Electronics,4,48723,East,2023-11-08 11:00:00
7477,Tablet,Accessories,3,47614,East,2023-11-08 12:00:00
7478,Smartwatch,Accessories,1,5737,West,2023-11-08 13:00:00
7479,Phone,Electronics,4,25866,East,2023-11-08 14:00:00
7480,Laptop,Accessories,2,46678,East,2023-11-08 15:00:00
7481,Smartwatch,Accessories,2,7467,West,2023-11-08 16:00:00
7482,Phone,Electronics,3,48115,South,2023-11-08 17:00:00
7483,Headphones,Electronics,3,20537,West,2023-11-08 18:00:00
7484,Laptop,Electronics,4,6182,East,2023-11-08 19:00:00
7485,Tablet,Accessories,3,45657,South,2023-11-08 20:00:00
7486,Phone,Accessories,3,49862,West,2023-11-08 21:00:00
7487,Headphones,Electronics,1,32616,North,2023-11-08 22:00:00
7488,Phone,Electronics,4,14858,North,2023-11-08 23:00:00
7489,Headphones,Electronics,1,48198,East,2023-11-09 00:00:00
7490,Phone,Accessories,2,29070,West,2023-11-09 01:00:00
7491,Tablet,Accessories,4,30466,South,2023-11-09 02:00:00
7492,Smartwatch,Accessories,1,5484,South,2023-11-09 03:00:00
7493,Headphones,Electronics,4,48124,East,2023-11-09 04:00:00
7494,Laptop,Electronics,2,11862,West,2023-11-09 05:00:00
7495,Laptop,Accessories,4,13729,North,2023-11-09 06:00:00
7496,Phone,Accessories,1,17813,West,2023-11-09 07:00:00
7497,Smartwatch,Electronics,2,1823,East,2023-11-09 08:00:00
7498,Headphones,Accessories,3,10820,North,2023-11-09 09:00:00
7499,Smartwatch,Accessories,3,37293,West,2023-11-09 10:00:00
7500,Phone,Accessories,1,6653,West,2023-11-09 11:00:00
7501,Headphones,Electronics,2,45155,West,2023-11-09 12:00:00
7502,Laptop,Accessories,4,47700,South,2023-11-09 13:00:00
7503,Laptop,Accessories,4,12064,West,2023-11-09 14:00:00
7504,Headphones,Electronics,1,40156,North,2023-11-09 15:00:00
7505,Headphones,Accessories,3,13769,West,2023-11-09 16:00:00
7506,Headphones,Electronics,3,39101,East,2023-11-09 17:00:00
7507,Laptop,Accessories,2,6634,East,2023-11-09 18:00:00
7508,Headphones,Electronics,2,38069,North,2023-11-09 19:00:00
7509,Headphones,Accessories,3,8964,South,2023-11-09 20:00:00
7510,Smartwatch,Electronics,4,3945,North,2023-11-09 21:00:00
7511,Phone,Accessories,2,41682,North,2023-11-09 22:00:00
7512,Smartwatch,Accessories,2,5458,West,2023-11-09 23:00:00
7513,Phone,Accessories,2,36642,East,2023-11-10 00:00:00
7514,Phone,Electronics,2,23004,East,2023-11-10 01:00:00
7515,Phone,Accessories,3,34352,East,2023-11-10 02:00:00
7516,Laptop,Accessories,1,15782,South,2023-11-10 03:00:00
7517,Laptop,Electronics,1,34428,East,2023-11-10 04:00:00
7518,Headphones,Accessories,4,23482,North,2023-11-10 05:00:00
7519,Smartwatch,Accessories,2,38601,West,2023-11-10 06:00:00
7520,Smartwatch,Electronics,3,47915,West,2023-11-10 07:00:00
7521,Headphones,Electronics,1,13176,South,2023-11-10 08:00:00
7522,Smartwatch,Electronics,1,3463,South,2023-11-10 09:00:00
7523,Headphones,Accessories,4,24186,East,2023-11-10 10:00:00
7524,Tablet,Electronics,4,16736,North,2023-11-10 11:00:00
7525,Smartwatch,Accessories,1,16185,West,2023-11-10 12:00:00
7526,Laptop,Accessories,4,30549,East,2023-11-10 13:00:00
7527,Tablet,Accessories,3,38433,South,2023-11-10 14:00:00
7528,Headphones,Electronics,4,35320,East,2023-11-10 15:00:00
7529,Laptop,Electronics,4,21725,South,2023-11-10 16:00:00
7530,Smartwatch,Accessories,2,34807,North,2023-11-10 17:00:00
7531,Phone,Electronics,2,32317,East,2023-11-10 18:00:00
7532,Headphones,Accessories,2,4957,East,2023-11-10 19:00:00
7533,Smartwatch,Electronics,2,38015,North,2023-11-10 20:00:00
7534,Smartwatch,Accessories,1,25024,East,2023-11-10 21:00:00
7535,Headphones,Accessories,3,8122,East,2023-11-10 22:00:00
7536,Headphones,Accessories,1,48358,West,2023-11-10 23:00:00
7537,Headphones,Electronics,3,23142,South,2023-11-11 00:00:00
7538,Smartwatch,Accessories,2,12664,South,2023-11-11 01:00:00
7539,Tablet,Accessories,4,12060,East,2023-11-11 02:00:00
7540,Phone,Electronics,3,43009,South,2023-11-11 03:00:00
7541,Smartwatch,Accessories,3,47104,South,2023-11-11 04:00:00
7542,Headphones,Electronics,4,27449,West,2023-11-11 05:00:00
7543,Tablet,Accessories,2,27588,West,2023-11-11 06:00:00
7544,Phone,Accessories,4,34887,West,2023-11-11 07:00:00
7545,Tablet,Accessories,3,20282,South,2023-11-11 08:00:00
7546,Headphones,Electronics,1,5999,East,2023-11-11 09:00:00
7547,Phone,Electronics,4,35406,North,2023-11-11 10:00:00
7548,Tablet,Accessories,3,33250,North,2023-11-11 11:00:00
7549,Tablet,Accessories,3,34810,West,2023-11-11 12:00:00
7550,Tablet,Electronics,3,12790,South,2023-11-11 13:00:00
7551,Phone,Accessories,4,1041,South,2023-11-11 14:00:00
7552,Headphones,Accessories,1,24502,West,2023-11-11 15:00:00
7553,Phone,Accessories,1,12150,South,2023-11-11 16:00:00
7554,Tablet,Electronics,3,10635,West,2023-11-11 17:00:00
7555,Tablet,Accessories,4,5883,North,2023-11-11 18:00:00
7556,Headphones,Accessories,4,48263,East,2023-11-11 19:00:00
7557,Laptop,Accessories,3,48985,North,2023-11-11 20:00:00
7558,Headphones,Electronics,3,1488,East,2023-11-11 21:00:00
7559,Phone,Accessories,2,30181,North,2023-11-11 22:00:00
7560,Tablet,Accessories,2,31929,South,2023-11-11 23:00:00
7561,Smartwatch,Electronics,3,2792,North,2023-11-12 00:00:00
7562,Tablet,Accessories,2,42095,South,2023-11-12 01:00:00
7563,Laptop,Electronics,4,27321,South,2023-11-12 02:00:00
7564,Laptop,Electronics,3,37414,East,2023-11-12 03:00:00
7565,Headphones,Electronics,3,34605,West,2023-11-12 04:00:00
7566,Smartwatch,Accessories,2,28631,West,2023-11-12 05:00:00
7567,Phone,Electronics,3,24416,South,2023-11-12 06:00:00
7568,Headphones,Electronics,1,37651,North,2023-11-12 07:00:00
7569,Tablet,Electronics,1,40055,West,2023-11-12 08:00:00
7570,Smartwatch,Accessories,3,25861,East,2023-11-12 09:00:00
7571,Tablet,Accessories,2,49314,North,2023-11-12 10:00:00
7572,Smartwatch,Electronics,1,43197,South,2023-11-12 11:00:00
7573,Smartwatch,Accessories,3,15857,North,2023-11-12 12:00:00
7574,Smartwatch,Electronics,1,14612,North,2023-11-12 13:00:00
7575,Phone,Electronics,1,8531,East,2023-11-12 14:00:00
7576,Smartwatch,Accessories,3,38237,West,2023-11-12 15:00:00
7577,Headphones,Electronics,4,29908,South,2023-11-12 16:00:00
7578,Laptop,Accessories,1,25229,East,2023-11-12 17:00:00
7579,Smartwatch,Accessories,4,8135,South,2023-11-12 18:00:00
7580,Phone,Electronics,4,11923,East,2023-11-12 19:00:00
7581,Tablet,Electronics,1,34983,North,2023-11-12 20:00:00
7582,Smartwatch,Accessories,2,49275,North,2023-11-12 21:00:00
7583,Laptop,Electronics,3,16168,West,2023-11-12 22:00:00
7584,Phone,Accessories,2,43466,East,2023-11-12 23:00:00
7585,Phone,Accessories,4,39043,North,2023-11-13 00:00:00
7586,Tablet,Electronics,1,40270,East,2023-11-13 01:00:00
7587,Smartwatch,Accessories,3,45850,East,2023-11-13 02:00:00
7588,Headphones,Electronics,1,38618,South,2023-11-13 03:00:00
7589,Smartwatch,Electronics,3,21718,North,2023-11-13 04:00:00
7590,Phone,Electronics,2,38540,West,2023-11-13 05:00:00
7591,Smartwatch,Accessories,3,7709,West,2023-11-13 06:00:00
7592,Headphones,Electronics,1,20715,South,2023-11-13 07:00:00
7593,Headphones,Accessories,1,38892,West,2023-11-13 08:00:00
7594,Phone,Accessories,3,3788,South,2023-11-13 09:00:00
7595,Laptop,Accessories,4,38735,North,2023-11-13 10:00:00
7596,Phone,Electronics,4,19103,North,2023-11-13 11:00:00
7597,Headphones,Electronics,1,46528,East,2023-11-13 12:00:00
7598,Headphones,Accessories,4,17981,North,2023-11-13 13:00:00
7599,Smartwatch,Accessories,4,17077,South,2023-11-13 14:00:00
7600,Tablet,Accessories,2,17727,East,2023-11-13 15:00:00
7601,Headphones,Electronics,1,622,East,2023-11-13 16:00:00
7602,Laptop,Accessories,3,25606,East,2023-11-13 17:00:00
7603,Phone,Accessories,1,5470,East,2023-11-13 18:00:00
7604,Headphones,Accessories,3,37606,North,2023-11-13 19:00:00
7605,Smartwatch,Electronics,1,36173,South,2023-11-13 20:00:00
7606,Smartwatch,Accessories,4,11900,East,2023-11-13 21:00:00
7607,Tablet,Electronics,1,43106,South,2023-11-13 22:00:00
7608,Phone,Electronics,3,27882,North,2023-11-13 23:00:00
7609,Headphones,Electronics,3,39286,North,2023-11-14 00:00:00
7610,Tablet,Electronics,2,24332,North,2023-11-14 01:00:00
7611,Laptop,Electronics,1,17202,West,2023-11-14 02:00:00
7612,Headphones,Electronics,4,9279,West,2023-11-14 03:00:00
7613,Tablet,Electronics,2,30428,South,2023-11-14 04:00:00
7614,Laptop,Accessories,4,23738,East,2023-11-14 05:00:00
7615,Smartwatch,Accessories,4,20273,North,2023-11-14 06:00:00
7616,Phone,Electronics,3,10465,South,2023-11-14 07:00:00
7617,Phone,Electronics,1,37878,West,2023-11-14 08:00:00
7618,Laptop,Electronics,2,6853,West,2023-11-14 09:00:00
7619,Headphones,Electronics,3,13300,South,2023-11-14 10:00:00
7620,Phone,Electronics,3,5257,South,2023-11-14 11:00:00
7621,Phone,Accessories,2,21934,East,2023-11-14 12:00:00
7622,Laptop,Electronics,4,40672,West,2023-11-14 13:00:00
7623,Laptop,Electronics,3,12304,East,2023-11-14 14:00:00
7624,Smartwatch,Electronics,3,32400,South,2023-11-14 15:00:00
7625,Laptop,Accessories,2,15983,West,2023-11-14 16:00:00
7626,Laptop,Accessories,3,34802,South,2023-11-14 17:00:00
7627,Tablet,Electronics,4,20939,South,2023-11-14 18:00:00
7628,Headphones,Accessories,1,7462,West,2023-11-14 19:00:00
7629,Tablet,Electronics,3,20045,East,2023-11-14 20:00:00
7630,Laptop,Electronics,4,25823,West,2023-11-14 21:00:00
7631,Smartwatch,Electronics,3,45409,West,2023-11-14 22:00:00
7632,Headphones,Accessories,2,35932,North,2023-11-14 23:00:00
7633,Tablet,Electronics,4,2126,North,2023-11-15 00:00:00
7634,Tablet,Electronics,2,21112,North,2023-11-15 01:00:00
7635,Headphones,Electronics,3,48806,East,2023-11-15 02:00:00
7636,Laptop,Electronics,4,28643,North,2023-11-15 03:00:00
7637,Headphones,Electronics,2,12691,North,2023-11-15 04:00:00
7638,Tablet,Electronics,4,48113,South,2023-11-15 05:00:00
7639,Phone,Electronics,4,23140,East,2023-11-15 06:00:00
7640,Headphones,Electronics,2,40877,West,2023-11-15 07:00:00
7641,Smartwatch,Electronics,3,23667,East,2023-11-15 08:00:00
7642,Tablet,Electronics,4,47480,East,2023-11-15 09:00:00
7643,Tablet,Accessories,3,49250,North,2023-11-15 10:00:00
7644,Phone,Electronics,4,18232,North,2023-11-15 11:00:00
7645,Phone,Electronics,1,29088,South,2023-11-15 12:00:00
7646,Phone,Electronics,2,26225,South,2023-11-15 13:00:00
7647,Phone,Accessories,3,11514,West,2023-11-15 14:00:00
7648,Laptop,Electronics,2,17518,North,2023-11-15 15:00:00
7649,Headphones,Electronics,2,48108,East,2023-11-15 16:00:00
7650,Smartwatch,Electronics,3,20216,West,2023-11-15 17:00:00
7651,Smartwatch,Accessories,1,40980,North,2023-11-15 18:00:00
7652,Tablet,Electronics,4,733,East,2023-11-15 19:00:00
7653,Laptop,Accessories,4,44257,East,2023-11-15 20:00:00
7654,Tablet,Accessories,2,15356,East,2023-11-15 21:00:00
7655,Smartwatch,Electronics,3,25960,North,2023-11-15 22:00:00
7656,Headphones,Electronics,1,28686,North,2023-11-15 23:00:00
7657,Laptop,Electronics,2,41394,North,2023-11-16 00:00:00
7658,Laptop,Accessories,3,31616,South,2023-11-16 01:00:00
7659,Smartwatch,Accessories,4,4032,North,2023-11-16 02:00:00
7660,Tablet,Electronics,2,34238,West,2023-11-16 03:00:00
7661,Headphones,Electronics,1,47867,East,2023-11-16 04:00:00
7662,Laptop,Accessories,2,6471,East,2023-11-16 05:00:00
7663,Tablet,Accessories,3,5876,West,2023-11-16 06:00:00
7664,Laptop,Accessories,1,47584,South,2023-11-16 07:00:00
7665,Tablet,Electronics,3,23269,North,2023-11-16 08:00:00
7666,Phone,Electronics,2,47192,South,2023-11-16 09:00:00
7667,Tablet,Electronics,4,16726,South,2023-11-16 10:00:00
7668,Smartwatch,Electronics,1,32745,North,2023-11-16 11:00:00
7669,Headphones,Electronics,4,9077,East,2023-11-16 12:00:00
7670,Laptop,Accessories,1,40819,South,2023-11-16 13:00:00
7671,Tablet,Accessories,4,16872,South,2023-11-16 14:00:00
7672,Smartwatch,Accessories,2,23708,East,2023-11-16 15:00:00
7673,Headphones,Accessories,1,6491,South,2023-11-16 16:00:00
7674,Tablet,Electronics,4,13588,West,2023-11-16 17:00:00
7675,Tablet,Electronics,2,19634,North,2023-11-16 18:00:00
7676,Laptop,Accessories,3,13852,North,2023-11-16 19:00:00
7677,Phone,Electronics,1,45393,East,2023-11-16 20:00:00
7678,Laptop,Accessories,4,11084,North,2023-11-16 21:00:00
7679,Phone,Electronics,1,15393,South,2023-11-16 22:00:00
7680,Headphones,Electronics,4,8889,East,2023-11-16 23:00:00
7681,Laptop,Electronics,3,48452,West,2023-11-17 00:00:00
7682,Smartwatch,Accessories,4,47596,West,2023-11-17 01:00:00
7683,Smartwatch,Accessories,1,29825,South,2023-11-17 02:00:00
7684,Smartwatch,Electronics,2,49396,North,2023-11-17 03:00:00
7685,Smartwatch,Electronics,4,16867,North,2023-11-17 04:00:00
7686,Phone,Electronics,1,34069,East,2023-11-17 05:00:00
7687,Tablet,Accessories,3,34991,West,2023-11-17 06:00:00
7688,Headphones,Accessories,4,42790,North,2023-11-17 07:00:00
7689,Smartwatch,Accessories,4,2561,South,2023-11-17 08:00:00
7690,Headphones,Accessories,2,18620,North,2023-11-17 09:00:00
7691,Laptop,Electronics,1,14241,South,2023-11-17 10:00:00
7692,Phone,Electronics,3,36024,East,2023-11-17 11:00:00
7693,Phone,Electronics,2,46566,North,2023-11-17 12:00:00
7694,Phone,Accessories,4,14100,East,2023-11-17 13:00:00
7695,Tablet,Electronics,2,31852,East,2023-11-17 14:00:00
7696,Tablet,Electronics,1,38097,South,2023-11-17 15:00:00
7697,Phone,Electronics,1,1473,South,2023-11-17 16:00:00
7698,Tablet,Electronics,1,37164,West,2023-11-17 17:00:00
7699,Headphones,Accessories,1,23417,South,2023-11-17 18:00:00
7700,Headphones,Accessories,3,46509,North,2023-11-17 19:00:00
7701,Headphones,Electronics,4,43961,West,2023-11-17 20:00:00
7702,Headphones,Accessories,2,39916,South,2023-11-17 21:00:00
7703,Laptop,Accessories,1,2063,North,2023-11-17 22:00:00
7704,Laptop,Electronics,2,12815,North,2023-11-17 23:00:00
7705,Phone,Accessories,4,5473,North,2023-11-18 00:00:00
7706,Smartwatch,Accessories,2,34923,West,2023-11-18 01:00:00
7707,Tablet,Accessories,3,37184,West,2023-11-18 02:00:00
7708,Tablet,Accessories,1,25848,West,2023-11-18 03:00:00
7709,Phone,Accessories,2,3767,North,2023-11-18 04:00:00
7710,Tablet,Accessories,4,28127,North,2023-11-18 05:00:00
7711,Headphones,Accessories,3,14670,North,2023-11-18 06:00:00
7712,Tablet,Electronics,4,37763,West,2023-11-18 07:00:00
7713,Phone,Electronics,2,38290,West,2023-11-18 08:00:00
7714,Tablet,Accessories,2,36265,South,2023-11-18 09:00:00
7715,Phone,Electronics,1,2786,South,2023-11-18 10:00:00
7716,Tablet,Accessories,1,19050,East,2023-11-18 11:00:00
7717,Headphones,Electronics,2,39238,North,2023-11-18 12:00:00
7718,Smartwatch,Accessories,3,12940,North,2023-11-18 13:00:00
7719,Laptop,Electronics,2,35720,West,2023-11-18 14:00:00
7720,Laptop,Accessories,4,25294,East,2023-11-18 15:00:00
7721,Headphones,Accessories,3,41171,West,2023-11-18 16:00:00
7722,Tablet,Accessories,3,12666,West,2023-11-18 17:00:00
7723,Phone,Electronics,3,7656,East,2023-11-18 18:00:00
7724,Tablet,Accessories,1,31276,South,2023-11-18 19:00:00
7725,Headphones,Electronics,2,32112,East,2023-11-18 20:00:00
7726,Phone,Accessories,4,33956,East,2023-11-18 21:00:00
7727,Smartwatch,Electronics,3,12835,North,2023-11-18 22:00:00
7728,Phone,Electronics,1,12858,South,2023-11-18 23:00:00
7729,Laptop,Accessories,3,16297,West,2023-11-19 00:00:00
7730,Tablet,Electronics,1,4178,West,2023-11-19 01:00:00
7731,Smartwatch,Electronics,2,45589,South,2023-11-19 02:00:00
7732,Smartwatch,Accessories,3,20750,East,2023-11-19 03:00:00
7733,Phone,Electronics,3,25767,North,2023-11-19 04:00:00
7734,Laptop,Electronics,2,7874,South,2023-11-19 05:00:00
7735,Laptop,Accessories,3,33389,North,2023-11-19 06:00:00
7736,Laptop,Accessories,1,4193,East,2023-11-19 07:00:00
7737,Smartwatch,Accessories,3,44743,East,2023-11-19 08:00:00
